age,county_name,N_patients,pct_pcv,suppressed,fips
"Total: Total includes all data, including data from rows not currently displayed.","CHEATHAM,TN",5,NA,1,47021
"Total: Total includes all data, including data from rows not currently displayed.","PIERCE,GA",5,NA,1,13229
"Total: Total includes all data, including data from rows not currently displayed.","LEA,NM",5,NA,1,35025
"Total: Total includes all data, including data from rows not currently displayed.","SIERRA,CA",5,NA,1,06091
"Total: Total includes all data, including data from rows not currently displayed.","SAGUACHE,CO",5,NA,1,08109
"Total: Total includes all data, including data from rows not currently displayed.","IRWIN,GA",5,NA,1,13155
"Total: Total includes all data, including data from rows not currently displayed.","SCREVEN,GA",5,NA,1,13251
"Total: Total includes all data, including data from rows not currently displayed.","KIOWA,CO",5,NA,1,08061
"Total: Total includes all data, including data from rows not currently displayed.","WAYNE,GA",5,NA,1,13305
"Total: Total includes all data, including data from rows not currently displayed.","BRANTLEY,GA",5,NA,1,13025
"Total: Total includes all data, including data from rows not currently displayed.","PULASKI,GA",5,NA,1,13235
"Total: Total includes all data, including data from rows not currently displayed.","WILKINSON,GA",5,NA,1,13319
"Total: Total includes all data, including data from rows not currently displayed.","TURNER,GA",5,NA,1,13287
"Total: Total includes all data, including data from rows not currently displayed.","WASECA,MN",5,NA,1,27161
"Total: Total includes all data, including data from rows not currently displayed.","CRAWFORD,GA",5,NA,1,13079
"Total: Total includes all data, including data from rows not currently displayed.","WHITE,TN",5,NA,1,47185
"Total: Total includes all data, including data from rows not currently displayed.","DODGE,MN",5,NA,1,27039
"Total: Total includes all data, including data from rows not currently displayed.","MACON,GA",5,NA,1,13193
"Total: Total includes all data, including data from rows not currently displayed.","TALIAFERRO,GA",5,NA,1,13265
"Total: Total includes all data, including data from rows not currently displayed.","JOHNSON,GA",5,NA,1,13167
"Total: Total includes all data, including data from rows not currently displayed.","TAYLOR,GA",5,NA,1,13269
"Total: Total includes all data, including data from rows not currently displayed.","CHEYENNE,CO",5,NA,1,08017
"Total: Total includes all data, including data from rows not currently displayed.","DOOLY,GA",5,NA,1,13093
"Total: Total includes all data, including data from rows not currently displayed.","TATTNALL,GA",5,NA,1,13267
"Total: Total includes all data, including data from rows not currently displayed.","APPLING,GA",5,NA,1,13001
"Total: Total includes all data, including data from rows not currently displayed.","ROBERTSON,TN",5,NA,1,47147
"Total: Total includes all data, including data from rows not currently displayed.","TELFAIR,GA",5,NA,1,13271
"Total: Total includes all data, including data from rows not currently displayed.","WILCOX,GA",5,NA,1,13315
"Total: Total includes all data, including data from rows not currently displayed.","UNION,NM",5,NA,1,35059
"Total: Total includes all data, including data from rows not currently displayed.","PERRY,TN",13,NA,0,47135
"Total: Total includes all data, including data from rows not currently displayed.","ALPINE,CA",5,NA,1,06003
"Total: Total includes all data, including data from rows not currently displayed.","GLASCOCK,GA",5,NA,1,13125
"Total: Total includes all data, including data from rows not currently displayed.","HOUSTON,TN",30,66.7,0,47083
"Total: Total includes all data, including data from rows not currently displayed.","JEFFDAVIS,GA",5,NA,1,13161
"Total: Total includes all data, including data from rows not currently displayed.","MARION,GA",5,NA,1,13197
"Total: Total includes all data, including data from rows not currently displayed.","MCINTOSH,GA",5,NA,1,13191
"Total: Total includes all data, including data from rows not currently displayed.","QUITMAN,GA",5,NA,1,13239
"Total: Total includes all data, including data from rows not currently displayed.","MILLER,GA",5,NA,1,13201
"Total: Total includes all data, including data from rows not currently displayed.","TERRELL,GA",5,NA,1,13273
"Total: Total includes all data, including data from rows not currently displayed.","BACON,GA",5,NA,1,13005
"Total: Total includes all data, including data from rows not currently displayed.","TWIGGS,GA",5,NA,1,13289
"Total: Total includes all data, including data from rows not currently displayed.","CALHOUN,GA",5,NA,1,13037
"Total: Total includes all data, including data from rows not currently displayed.","MORA,NM",5,NA,1,35033
"Total: Total includes all data, including data from rows not currently displayed.","STEWART,TN",5,NA,1,47161
"Total: Total includes all data, including data from rows not currently displayed.","FENTRESS,TN",5,NA,1,47049
"Total: Total includes all data, including data from rows not currently displayed.","SCOTT,TN",5,NA,1,47151
"Total: Total includes all data, including data from rows not currently displayed.","CATRON,NM",5,NA,1,35003
"Total: Total includes all data, including data from rows not currently displayed.","LONG,GA",5,NA,1,13183
"Total: Total includes all data, including data from rows not currently displayed.","CANDLER,GA",5,NA,1,13043
"Total: Total includes all data, including data from rows not currently displayed.","MONTGOMERY,GA",5,NA,1,13209
"Total: Total includes all data, including data from rows not currently displayed.","WAYNE,TN",5,NA,1,47181
"Total: Total includes all data, including data from rows not currently displayed.","TREUTLEN,GA",5,NA,1,13283
"Total: Total includes all data, including data from rows not currently displayed.","DEBACA,NM",5,NA,1,35011
"Total: Total includes all data, including data from rows not currently displayed.","BEDFORD,TN",5,NA,1,47003
"Total: Total includes all data, including data from rows not currently displayed.","EVANS,GA",5,NA,1,13109
"Total: Total includes all data, including data from rows not currently displayed.","LINCOLN,TN",5,NA,1,47103
"Total: Total includes all data, including data from rows not currently displayed.","RANDOLPH,GA",5,NA,1,13243
"Total: Total includes all data, including data from rows not currently displayed.","BAKER,GA",5,NA,1,13007
"Total: Total includes all data, including data from rows not currently displayed.","SCHLEY,GA",5,NA,1,13249
"Total: Total includes all data, including data from rows not currently displayed.","CHATTAHOOCHEE,GA",5,NA,1,13053
"Total: Total includes all data, including data from rows not currently displayed.","OVERTON,TN",5,NA,1,47133
"Total: Total includes all data, including data from rows not currently displayed.","STEWART,GA",5,NA,1,13259
"Total: Total includes all data, including data from rows not currently displayed.","UNION,TN",5,NA,1,47173
"Total: Total includes all data, including data from rows not currently displayed.","LAWRENCE,TN",5,NA,1,47099
"Total: Total includes all data, including data from rows not currently displayed.","WHEELER,GA",5,NA,1,13309
"Total: Total includes all data, including data from rows not currently displayed.","DEKALB,TN",5,NA,1,47041
"Total: Total includes all data, including data from rows not currently displayed.","MORGAN,TN",5,NA,1,47129
"Total: Total includes all data, including data from rows not currently displayed.","DOLORES,CO",5,NA,1,08033
"Total: Total includes all data, including data from rows not currently displayed.","MINERAL,CO",5,NA,1,08079
"Total: Total includes all data, including data from rows not currently displayed.","MARSHALL,TN",5,NA,1,47117
"Total: Total includes all data, including data from rows not currently displayed.","SMITH,TN",5,NA,1,47159
"Total: Total includes all data, including data from rows not currently displayed.","GILES,TN",5,NA,1,47055
"Total: Total includes all data, including data from rows not currently displayed.","HINSDALE,CO",5,NA,1,08053
"Total: Total includes all data, including data from rows not currently displayed.","HIDALGO,NM",5,NA,1,35023
"Total: Total includes all data, including data from rows not currently displayed.","JACKSON,TN",5,NA,1,47087
"Total: Total includes all data, including data from rows not currently displayed.","MACON,TN",5,NA,1,47111
"Total: Total includes all data, including data from rows not currently displayed.","CANNON,TN",5,NA,1,47015
"Total: Total includes all data, including data from rows not currently displayed.","LEWIS,TN",5,NA,1,47101
"Total: Total includes all data, including data from rows not currently displayed.","WEBSTER,GA",5,NA,1,13307
"Total: Total includes all data, including data from rows not currently displayed.","HARDING,NM",5,NA,1,35021
"Total: Total includes all data, including data from rows not currently displayed.","PICKETT,TN",5,NA,1,47137
"Total: Total includes all data, including data from rows not currently displayed.","CLAY,TN",5,NA,1,47027
"Total: Total includes all data, including data from rows not currently displayed.","SANJUAN,CO",5,NA,1,08111
"Total: Total includes all data, including data from rows not currently displayed.","MOORE,TN",5,NA,1,47127
"Total: Total includes all data, including data from rows not currently displayed.","TROUSDALE,TN",5,NA,1,47169
"Total: Total includes all data, including data from rows not currently displayed.",Noneoftheabove,7968,70.6,0,NA
"Total: Total includes all data, including data from rows not currently displayed.",Total,304945,77,0,NA
